region,stim_id,aggressive,attractive,caring,confident,dominant,emostable,intelligent,mean,responsible,sociable,trustworthy,unhappy,weird
Asia,AM-243,4.578947368421052,4.464285714285714,4.85,5.173913043478261,4.526315789473684,5.527777777777778,5.434782608695652,3.923076923076923,4.95,4.94,5.3125,4.166666666666667,4
Asia,AM-246,3.8421052631578947,3.7142857142857144,5.266666666666667,4.934782608695652,4.131578947368421,6.138888888888889,5.456521739130435,3.6923076923076925,4.6,5.08,5.625,3.6666666666666665,3.4615384615384617
Asia,AM-250,4.5,3.5357142857142856,4.75,4.326086956521739,4.394736842105263,4.805555555555555,5.086956521739131,4.576923076923077,4.925,4.78,4.96875,4.277777777777778,4.346153846153846
Asia,BF-003,3.473684210526316,3.8214285714285716,6.183333333333334,5.326086956521739,4.157894736842105,6.166666666666667,5.260869565217392,2.6923076923076925,5.325,5.8,6.25,3.5833333333333335,4
Asia,BF-004,4.973684210526316,3.642857142857143,4.533333333333333,4.086956521739131,4.2894736842105265,4.5,4.521739130434782,4.076923076923077,4.675,3.9,4.625,5.305555555555555,4.1923076923076925
Asia,BF-005,4.394736842105263,3.6785714285714284,5.15,4.782608695652174,4.947368421052632,5.75,5.260869565217392,3.5,5.1,5.26,5.09375,3.888888888888889,4.115384615384615
Asia,BF-007,4.7105263157894735,3.5357142857142856,4.65,3.3260869565217392,3.4473684210526314,4.194444444444445,3.9130434782608696,4.269230769230769,3.9,3.76,4.25,6,4.923076923076923
Asia,BF-008,4.552631578947368,3.5714285714285716,4.95,4.239130434782608,3.4210526315789473,5.138888888888889,4.434782608695652,3.423076923076923,4.4,5.16,4.71875,4.25,4.423076923076923
Asia,BF-018,4.5,3.642857142857143,5.533333333333333,4.6521739130434785,4.131578947368421,5.583333333333333,5.130434782608695,4.038461538461538,5.4,5.12,5.21875,4.333333333333333,4.576923076923077
Asia,BF-020,3.5526315789473686,3.107142857142857,5.733333333333333,4.891304347826087,3.5,5.861111111111111,4.282608695652174,3.1153846153846154,4.775,5.76,5.03125,3,4.884615384615385
Asia,BF-035,4.657894736842105,3.357142857142857,4.683333333333334,4.739130434782608,4.842105263157895,5.25,5.173913043478261,4.5,4.5,4.76,4.78125,4.666666666666667,4.230769230769231
Asia,BF-047,5.2894736842105265,3.0714285714285716,4.483333333333333,4.6521739130434785,4.815789473684211,4.5,4.3478260869565215,4.653846153846154,4.475,4.18,4.3125,4.777777777777778,5.576923076923077
Asia,BF-201,3.9210526315789473,4.214285714285714,5.283333333333333,4.978260869565218,4.7894736842105265,6,4.891304347826087,3.8076923076923075,5.225,4.84,5.59375,4.361111111111111,3.6538461538461537
Asia,BF-210,3.9210526315789473,3.9642857142857144,5.966666666666667,5.5,3.973684210526316,5.916666666666667,5.3478260869565215,3.5384615384615383,4.9,6.12,5.625,2.8333333333333335,5.076923076923077
Asia,BF-241,3.8684210526315788,4.964285714285714,5.716666666666667,5.282608695652174,5.5,5.638888888888889,5.5,3.4615384615384617,5.725,5.54,5.875,4.416666666666667,3.6538461538461537
Asia,BF-244,4.368421052631579,4,4.933333333333334,5.108695652173913,4.921052631578948,5.722222222222222,5.326086956521739,3.3846153846153846,5.25,4.82,4.96875,4.5,4.5
Asia,BF-247,4.5,4.25,4.7,5.043478260869565,4.947368421052632,5.666666666666667,5.108695652173913,4.115384615384615,5.3,4.6,4.875,4.5,4.538461538461538
Asia,BF-250,4.421052631578948,4.571428571428571,5.083333333333333,5.456521739130435,5.526315789473684,5.666666666666667,4.8478260869565215,4.153846153846154,5.825,4.98,5.15625,3.638888888888889,4.269230769230769
Asia,BM-002,5.052631578947368,4,4.8,5.543478260869565,5.105263157894737,5.583333333333333,4.956521739130435,4.346153846153846,4.725,4.88,5.46875,4.388888888888889,3.730769230769231
Asia,BM-017,5.473684210526316,3.5357142857142856,4.3,4.391304347826087,5.026315789473684,4.5,4.586956521739131,5.269230769230769,3.9,3.96,4.71875,4.777777777777778,5.1923076923076925
Asia,BM-027,3.5,4.964285714285714,6.133333333333334,6.217391304347826,4.2105263157894735,6.75,6.086956521739131,3.423076923076923,5.65,6.64,6.625,3.1944444444444446,2.8076923076923075
Asia,BM-030,4.7631578947368425,3.392857142857143,5.183333333333334,5,4.605263157894737,5.694444444444445,4.391304347826087,4.5,4.35,5.24,4.8125,3.1666666666666665,5.5
Asia,BM-032,5,3.5714285714285716,4.683333333333334,5.456521739130435,5.2894736842105265,5.972222222222222,5.173913043478261,3.923076923076923,5.075,5.26,5.125,3.5833333333333335,4.615384615384615
Asia,BM-040,4.473684210526316,3.392857142857143,4.45,4.318840579710145,4.105263157894737,5.083333333333333,3.9782608695652173,4.576923076923077,4.3,4.48,4.25,4.5,5.1923076923076925
Asia,BM-202,4.368421052631579,3.392857142857143,3.816666666666667,3.0869565217391304,3.1842105263157894,4.277777777777778,4.043478260869565,4.1923076923076925,4.075,3.56,4.375,5.611111111111111,4.846153846153846
Asia,BM-210,4.7631578947368425,4.285714285714286,4.983333333333333,4.869565217391305,5.394736842105263,5.611111111111111,5.3478260869565215,3.769230769230769,5.1,4.82,5.84375,5.333333333333333,4.115384615384615
Asia,BM-211,5.078947368421052,3.0714285714285716,3.9833333333333334,4.282608695652174,4.631578947368421,5.444444444444445,4.413043478260869,4.461538461538462,4.6,4.02,4.40625,4.75,4.961538461538462
Asia,BM-219,5.078947368421052,2.892857142857143,3.3666666666666667,3,3.236842105263158,3.638888888888889,3.9347826086956523,5.115384615384615,3.725,3.4,3.59375,5.388888888888889,5.538461538461538
Asia,BM-226,4.315789473684211,3.2142857142857144,4.633333333333334,4.326086956521739,3.236842105263158,4.833333333333333,4.760869565217392,4.346153846153846,4,4.56,4.84375,4.75,5.3076923076923075
Asia,BM-227,4.868421052631579,4.392857142857143,4.85,4.5,5.473684210526316,5.527777777777778,5.413043478260869,3.9615384615384617,4.2,4.14,4.84375,4.583333333333333,3.8076923076923075
Asia,BM-238,5.342105263157895,3.0714285714285716,3.966666666666667,3.652173913043478,4,4.138888888888889,3.869565217391304,5.038461538461538,3.6,3.64,3.96875,5.25,5.115384615384615
Asia,BM-250,3.9473684210526314,4.321428571428571,5.05,5.195652173913044,4.7631578947368425,5.555555555555555,4.717391304347826,3.6923076923076925,4.825,5.48,5.28125,4.055555555555555,3.9615384615384617
Asia,BM-253,4.868421052631579,3.8214285714285716,4.683333333333334,4.869565217391305,4.7894736842105265,5.138888888888889,4.826086956521739,4.846153846153846,4.1,4.38,3.875,4.25,4.884615384615385
Asia,LF-202,4.368421052631579,3.4285714285714284,4.883333333333334,4.413043478260869,3.973684210526316,4.972222222222222,4.173913043478261,3.9615384615384617,4.65,5.3,4.96875,4,4.115384615384615
Asia,LF-206,5.157894736842105,4.892857142857143,4.1,5.217391304347826,5.684210526315789,5.277777777777778,5.434782608695652,4.6923076923076925,5.7,4.26,4.53125,5.388888888888889,3.6538461538461537
Asia,LF-208,5.026315789473684,2.9642857142857144,4.533333333333333,3.760869565217391,3.9473684210526314,4.888888888888889,4.217391304347826,4.576923076923077,3.95,4.88,4.46875,4.444444444444445,5.653846153846154
Asia,LF-209,3.289473684210526,4.607142857142857,6.083333333333333,5.434782608695652,3.736842105263158,5.916666666666667,5.586956521739131,2.9615384615384617,5.65,6.46,5.625,3.4722222222222223,3.230769230769231
Asia,LF-210,4.526315789473684,4.714285714285714,5.116666666666666,4.695652173913044,4.7631578947368425,4.5,5.5,3.5384615384615383,4.975,5.1,5.4375,4.638888888888889,2.6923076923076925
Asia,LF-213,4.868421052631579,4.071428571428571,4.666666666666667,4.282608695652174,4,4.972222222222222,5.217391304347826,4.076923076923077,4.725,4.8,4.96875,4.75,4
Asia,LF-216,4.631578947368421,3.9285714285714284,4.4,4.391304347826087,4.7368421052631575,4.5,4.456521739130435,3.769230769230769,4.325,4.6,4.75,4.805555555555555,4.269230769230769
Asia,LF-219,4.605263157894737,3.857142857142857,4.633333333333334,4.434782608695652,4.526315789473684,5.5,4.8478260869565215,3.9615384615384617,4.825,4.68,4.78125,4.666666666666667,2.9615384615384617
Asia,LF-220,3.6842105263157894,3.9285714285714284,5.6,4.695652173913044,3.9210526315789473,5.861111111111111,4.413043478260869,3.076923076923077,5,5.54,5.75,3.75,3.5384615384615383
Asia,LF-226,5.657894736842105,3.9642857142857144,4.083333333333333,4.673913043478261,5.184210526315789,4.777777777777778,4.608695652173913,4.8076923076923075,4.375,4.6,4.65625,4.638888888888889,3.6538461538461537
Asia,LF-228,3.8421052631578947,4.178571428571429,5.433333333333334,4.456521739130435,3.8947368421052633,5.527777777777778,5.021739130434782,3.730769230769231,5.05,5.6,5.4375,3.6666666666666665,3.1923076923076925
Asia,LF-235,3.973684210526316,3.8214285714285716,4.65,4.413043478260869,4.473684210526316,4.944444444444445,4.913043478260869,3.923076923076923,4.8,4.78,5.5,4.611111111111111,3.730769230769231
Asia,LF-241,5.184210526315789,4.285714285714286,4.666666666666667,4.934782608695652,5.394736842105263,5.111111111111111,5.391304347826087,4.423076923076923,5.275,4.82,5.25,4.166666666666667,4.346153846153846
Asia,LF-253,4.7368421052631575,3.0714285714285716,4.45,4.217391304347826,3.6315789473684212,4.722222222222222,4.3478260869565215,4.6923076923076925,4.3,4.5,4.1875,4.166666666666667,4.884615384615385
Asia,LF-254,4.184210526315789,4,4.716666666666667,4.130434782608695,3.8947368421052633,4.583333333333333,4.130434782608695,4.3076923076923075,3.85,4.18,4.46875,5.027777777777778,4.615384615384615
Asia,LM-207,4.342105263157895,4.678571428571429,5.166666666666667,4.956521739130435,4.105263157894737,6.083333333333333,5.760869565217392,3.3076923076923075,5.15,5.32,5.625,4.388888888888889,3
Asia,LM-210,5.078947368421052,3.5,4.55,4.630434782608695,5.2631578947368425,5.027777777777778,4.673913043478261,4.346153846153846,5,4.44,4.96875,4.527777777777778,3.769230769230769
Asia,LM-211,3.8947368421052633,3.8214285714285716,5.6,4.521739130434782,3.789473684210526,6.138888888888889,5,3.5384615384615383,4.55,5.96,5.6875,3.6666666666666665,3.4615384615384617
Asia,LM-214,4.315789473684211,4.357142857142857,5.316666666666666,5,4.578947368421052,5.861111111111111,5.326086956521739,3.769230769230769,4.975,5.4,6.28125,3.6666666666666665,3.269230769230769
Asia,LM-217,5.2894736842105265,3.6785714285714284,4.3,3.8840579710144927,4.657894736842105,4.416666666666667,4.3478260869565215,4.461538461538462,4.375,4.26,4.8125,5.444444444444445,4.384615384615385
Asia,LM-219,3.789473684210526,4.392857142857143,6.1,5.913043478260869,4.7631578947368425,6.111111111111111,5.543478260869565,2.576923076923077,5.75,6.76,6.15625,3.0555555555555554,3.3846153846153846
Asia,LM-224,4.473684210526316,4.642857142857143,5.583333333333333,5.521739130434782,5.2894736842105265,5.75,5.630434782608695,3.269230769230769,5.45,5.66,5.9375,3.8055555555555554,3.923076923076923
Asia,LM-227,4.526315789473684,3.9642857142857144,4.666666666666667,5.115942028985507,4.7631578947368425,6.055555555555555,5.869565217391305,3.6923076923076925,5.55,4.84,5.40625,4.222222222222222,2.6923076923076925
Asia,LM-231,4.605263157894737,4.107142857142857,4.916666666666667,4.804347826086956,4.184210526315789,5.388888888888889,5.5,3.3846153846153846,4.275,5.3,5.1875,3.9722222222222223,3.1538461538461537
Asia,LM-241,4.342105263157895,3.357142857142857,5.133333333333334,4.173913043478261,3.8684210526315788,5.5,4.195652173913044,3.8846153846153846,4.275,4.9,4.65625,4.222222222222222,4.730769230769231
Asia,LM-243,5.026315789473684,3.892857142857143,4.05,4.130434782608695,4.473684210526316,5.027777777777778,4.934782608695652,3.9615384615384617,4.45,4.34,4.84375,5.138888888888889,3.5
Asia,LM-247,5.447368421052632,3.7857142857142856,4.066666666666666,4.934782608695652,5.5,4.888888888888889,5.434782608695652,4.3076923076923075,4.9,4.16,4.875,4.805555555555555,3.576923076923077
Asia,LM-250,4.815789473684211,4.178571428571429,4.95,5.130434782608695,4.421052631578948,5.833333333333333,5.565217391304348,3.3846153846153846,4.775,5.88,5,3.5,3.4615384615384617
Asia,LM-251,4.684210526315789,3.4285714285714284,4.533333333333333,4.543478260869565,4.368421052631579,5.166666666666667,4.739130434782608,4.230769230769231,4.4,4.5,5.28125,4.638888888888889,3.3461538461538463
Asia,LM-252,5.078947368421052,3.392857142857143,3.95,3.260869565217391,4.526315789473684,4.25,4.543478260869565,4.8076923076923075,4.425,3.7,4.5625,5.638888888888889,3.6538461538461537
Asia,WF-007,4.7105263157894735,4.035714285714286,5.266666666666667,5.543478260869565,5.315789473684211,5.416666666666667,5.130434782608695,4,4.725,5.84,5.3125,3.5555555555555554,4.3076923076923075
Asia,WF-012,3.8157894736842106,5.357142857142857,5.2,4.521739130434782,4.421052631578948,5.5,5.369565217391305,3.6923076923076925,5.9,5.56,4.9375,4.694444444444445,3
Asia,WF-015,3.9473684210526314,5.607142857142857,5.2,5.782608695652174,5.684210526315789,5.194444444444445,5.739130434782608,4,5.825,5.54,5.375,4,2.730769230769231
Asia,WF-020,4.105263157894737,3.75,4.716666666666667,4.326086956521739,3.736842105263158,5.166666666666667,5.413043478260869,4.5,4.325,5.08,5.09375,3.9722222222222223,4.230769230769231
Asia,WF-030,3.973684210526316,3.607142857142857,5.1,3.9565217391304346,3.4210526315789473,5.527777777777778,4.717391304347826,3.3461538461538463,5.125,5.14,5.5625,4.5,3.1538461538461537
Asia,WF-031,3.789473684210526,4.5,5.3,4.826086956521739,4.526315789473684,5.277777777777778,4.608695652173913,3.6538461538461537,5.225,5.36,5.71875,4.361111111111111,3.1538461538461537
Asia,WF-205,4.7894736842105265,5.571428571428571,4.433333333333334,6.1521739130434785,6.026315789473684,5.25,6.086956521739131,4.653846153846154,5.2,5.64,4.46875,4.361111111111111,3.576923076923077
Asia,WF-208,3.8421052631578947,4.785714285714286,5.033333333333333,4.869565217391305,4.2105263157894735,5.527777777777778,5.543478260869565,3.576923076923077,5.2,4.76,5.5625,4.611111111111111,3.6153846153846154
Asia,WF-210,5.552631578947368,3.142857142857143,4,3.5,3.8947368421052633,3.888888888888889,4.239130434782608,5.6923076923076925,3.6,3.9,4.34375,4.833333333333333,5.115384615384615
Asia,WF-211,4.421052631578948,5.821428571428571,5.55,6.282608695652174,5.2631578947368425,5.722222222222222,5.630434782608695,3.769230769230769,5.925,6.14,5.71875,4.083333333333333,3.1923076923076925
Asia,WF-215,5.078947368421052,3.2857142857142856,4.133333333333334,4.673913043478261,4.157894736842105,4.611111111111111,3.9130434782608696,4.1923076923076925,4.225,4.86,4.59375,3.9166666666666665,5.730769230769231
Asia,WF-220,3.3157894736842106,6.071428571428571,6.166666666666667,6.804347826086956,5.105263157894737,6.472222222222222,6.543478260869565,3.0384615384615383,6.425,6.5,6.625,2.8055555555555554,2.730769230769231
Asia,WF-226,4.078947368421052,3.8214285714285716,4.6,4.434782608695652,3.8947368421052633,5.972222222222222,4.543478260869565,4.076923076923077,4.575,5.44,4.84375,3.861111111111111,5.153846153846154
Asia,WF-242,3.8157894736842106,5.928571428571429,5.983333333333333,6.043478260869565,5.2631578947368425,5.888888888888889,6.413043478260869,3.576923076923077,6.525,6.54,6.8125,3.0833333333333335,3.1538461538461537
Asia,WF-252,5.526315789473684,4.107142857142857,4.383333333333334,5.369565217391305,4.973684210526316,5.055555555555555,4.804347826086956,5.076923076923077,4.875,4.84,4.96875,4.138888888888889,3.923076923076923
Asia,WM-003,4.973684210526316,4.285714285714286,4.6,5.043478260869565,5.315789473684211,5.416666666666667,5.413043478260869,4.769230769230769,5.325,4.9,5.34375,4.527777777777778,3.269230769230769
Asia,WM-009,4.7105263157894735,4.785714285714286,5.083333333333333,5.1231884057971016,4.947368421052632,5.694444444444445,6.239130434782608,3.6923076923076925,5.65,5.28,5.8125,4.5,3.269230769230769
Asia,WM-016,5.526315789473684,4.535714285714286,4.533333333333333,4.869565217391305,5.947368421052632,5.333333333333333,5.543478260869565,4.730769230769231,5.2,4.36,4.75,5.111111111111111,3.1923076923076925
Asia,WM-039,4.7894736842105265,3.392857142857143,3.933333333333333,3.652173913043478,3.4473684210526314,5.194444444444445,5.043478260869565,4.884615384615385,3.55,4.26,4.375,4.694444444444445,4.3076923076923075
Asia,WM-211,5.078947368421052,4.428571428571429,4.7,4.768115942028985,4.947368421052632,5.138888888888889,5.434782608695652,4.653846153846154,4.625,5.22,5.625,4.611111111111111,3.3461538461538463
Asia,WM-213,4.684210526315789,4.178571428571429,5.683333333333334,6.065217391304348,4.657894736842105,6.027777777777778,5.673913043478261,3.6153846153846154,5.2,5.82,5.5625,3.2222222222222223,3.1153846153846154
Asia,WM-216,5.052631578947368,3.5357142857142856,4.283333333333333,3.9130434782608696,3.8421052631578947,5.138888888888889,4.717391304347826,4.3076923076923075,4.3,4.1,4.5625,5.388888888888889,4.461538461538462
Asia,WM-217,5.184210526315789,3.5714285714285716,4.45,4.8478260869565215,4.184210526315789,5.305555555555555,4.956521739130435,4.5,4.175,4.82,4.625,4.25,3.8846153846153846
Asia,WM-229,5.2105263157894735,4.285714285714286,4.15,4.260869565217392,4.815789473684211,4.916666666666667,4.869565217391305,4.076923076923077,4.7,4.7,5.125,4.861111111111111,3.269230769230769
Asia,WM-236,4.552631578947368,3.1785714285714284,3.9833333333333334,3.8043478260869565,3.5526315789473686,4.472222222222222,4.239130434782608,4.769230769230769,4.15,4.86,4.21875,4.444444444444445,5.8076923076923075
Asia,WM-237,5.105263157894737,4.071428571428571,4.4,5.065217391304348,4.526315789473684,5.25,5.3478260869565215,5.076923076923077,4.075,4.2,5.46875,4.722222222222222,4.076923076923077
Asia,WM-242,4.7631578947368425,4.5,4.75,5.043478260869565,5.105263157894737,4.944444444444445,5.391304347826087,3.9615384615384617,4.775,4.86,5.15625,4.722222222222222,3.1923076923076925
Asia,WM-243,5.894736842105263,3.25,3.7333333333333334,4.586956521739131,5.552631578947368,4.527777777777778,4.913043478260869,5.769230769230769,3.65,3.72,4.40625,5.222222222222222,5.769230769230769
Asia,WM-244,4.684210526315789,3.7857142857142856,5.25,4.956521739130435,4,5.472222222222222,5.043478260869565,3.3461538461538463,4.675,5.54,4.65625,3.5833333333333335,4.269230769230769
